,Location,Agegroup,Bin_cml,cml,Bin,Week1,Week2,Week3,Week4,Week5,Week6,Week7,Week8,Week9,Week10,Week11,Week12,Week13,Week14,Week15,Week16,Week17,Week18,Week19,Week20,Week21,Week22,Week23,Week24,Week25,Week26,Week27,Week28,Week29,Week30,Week31,Week32,Week33,Week34,Week35,Week36,Week37,Week38,Week39,Week40,Week41,Week42,Week43,Week44,Week45,Week46,Week47,Week48,Week49,Week50,Week51,Week52,Week53
575,US National,Overall,[115-115.2),0.0,[57.5-57.6),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,US National,Overall,[115.2-115.4),0.0,[57.6-57.7),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,US National,Overall,[115.4-115.6),0.0,[57.7-57.8),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,US National,Overall,[115.6-115.8),0.0,[57.8-57.9),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,US National,Overall,[115.8-116),0.0,[57.9-58),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,US National,Overall,[116-116.2),0.0,[58-58.1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,US National,Overall,[116.2-116.4),0.0,[58.1-58.2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,US National,Overall,[116.4-116.6),0.01,[58.2-58.3),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,US National,Overall,[116.6-116.8),0.0,[58.3-58.4),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,US National,Overall,[116.8-117),0.0,[58.4-58.5),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,US National,Overall,[117-117.2),0.01,[58.5-58.6),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,US National,Overall,[117.2-117.4),0.02,[58.6-58.7),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,US National,Overall,[117.4-117.6),0.0,[58.7-58.8),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,US National,Overall,[117.6-117.8),0.01,[58.8-58.9),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,US National,Overall,[117.8-118),0.0,[58.9-59),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,US National,Overall,[118-118.2),0.0,[59-59.1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,US National,Overall,[118.2-118.4),0.0,[59.1-59.2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592,US National,Overall,[118.4-118.6),0.0,[59.2-59.3),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,US National,Overall,[118.6-118.8),0.0,[59.3-59.4),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,US National,Overall,[118.8-119),0.0,[59.4-59.5),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,US National,Overall,[119-119.2),0.0,[59.5-59.6),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,US National,Overall,[119.2-119.4),0.01,[59.6-59.7),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,US National,Overall,[119.4-119.6),0.0,[59.7-59.8),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,US National,Overall,[119.6-119.8),0.0,[59.8-59.9),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,US National,Overall,[119.8-Inf],0.39,[59.9-Inf],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,US National,Overall,sm.mean,110.0,sm.mean,4.431696231385904e-05,0.0003883615006188887,0.001631128841407434,0.007330997488252362,0.029701750670858198,0.08393615940914406,0.13730942228491938,0.18286160239981883,0.32515748904885683,0.7860328733643641,2.538668412333534,7.467923892395675,14.679742655489996,19.61161434815846,19.542075071694526,15.71209972785929,11.048989226732584,7.182962308705706,4.45624133534975,2.6986488901329007,1.6277247907123824,0.988549283372159,0.6053399385951996,0.37339028561312937,0.234002845266617,0.14938185503318768,0.09710565299829131,0.06425415624466364,0.04345064963072364,0.029931742974505942,0.02095220432779641,0.0148367023915441,0.0106402236373935,0.007717965177062156,0.005652449234801189,0.004177331823474214,0.003114916808295876,0.0023470373350057898,0.001785661878997476,0.0013664908857787803,0.0010552940087751662,0.0008227052039893731,0.0006451473670009902,0.0005105899853252867,0.0004038977024195673,0.00032136532545060657,0.00025596563743438846,0.00020768721189999274,0.00016698731651501733,0.0001344891471590895,0.00010990439709583017,9.033236133777315e-05,1.1376411867159152e-05
601,US National,Overall,sm.median,111.0,sm.median,4.3889347579926856e-05,0.0003785879625568996,0.0015199061311430562,0.006394483454733422,0.024772531762435594,0.07537825390711611,0.13794390371021237,0.16187029866488073,0.23699468500611579,0.47875381864719546,1.0757209702825965,3.1582909235265926,9.303316202086027,19.489505364306115,22.65092882325616,18.63881785223392,11.683450341916586,6.8963267984128,3.6602459532761165,1.711190797068436,0.7264795547575499,0.30267852498246195,0.12514319572459037,0.052058210469847654,0.022345903026836027,0.010103431952079698,0.004801678581158516,0.0022701816760229082,0.0011019300117716998,0.0005443180785337073,0.0002819330749334678,0.00012157597664105065,4.667074967326643e-05,1.7510361079179397e-05,6.831885369892556e-06,7.557904266318736e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,US National,Overall,sm.perc2p5,57.0,sm.perc2p5,3.625692530009204e-05,0.0002481128772364305,0.00065846669202886,0.001926677570392063,0.005508527764830684,0.014826981208307586,0.03512707024075855,0.06477565439307129,0.08377943085873053,0.08889516300543812,0.11095277238914218,0.17255858072029,0.2829946360762604,0.4905992559899136,0.9552783953442144,1.9339672425250165,1.6681382651691616,0.5242084284986512,0.1534570759771938,0.04307905024005439,0.01171990364573447,0.0032018331326477203,0.0008461217725621601,0.0002336653621349396,5.200311054528305e-05,7.230438706103404e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,US National,Overall,sm.perc5,63.0,sm.perc5,3.70495468606996e-05,0.0002631075720819239,0.0007356112686733384,0.0022313804762908542,0.006673220895107392,0.01850224692870492,0.04389364325444261,0.07715484286754211,0.09353488775846246,0.10156230699611091,0.1417104371483377,0.2356005821884738,0.4057022414556729,0.7763500877017637,1.657994028741921,3.4117512060766115,1.8013697070235901,0.5980856432191728,0.17837860723524443,0.051089117639299124,0.01418251902648566,0.003951603224504054,0.0010846069058260122,0.00029681454373772293,6.924334074878273e-05,1.4605874545082587e-05,1.148209046376135e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,US National,Overall,sm.perc25,97.0,sm.perc25,4.272363624522338e-05,0.0003457043042022853,0.0012397492570007426,0.0047497096526577225,0.017221543784678876,0.05255465766398008,0.10838130247212377,0.13747022721033603,0.16596501866151314,0.2910138139343492,0.5785328045293616,1.3421704002526453,3.7540152898091232,9.421043800915356,14.997896943199837,10.822945592544118,5.987541137816686,3.2944247957332626,1.3133523175395119,0.5787297357861777,0.21408281695085238,0.07869994764583112,0.02928339258981132,0.011193604084514398,0.004501786903944441,0.0018010562073502586,0.000709589770136206,0.0003038803755107383,8.826622575530141e-05,1.57309370474693e-05,8.85880017764528e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,US National,Overall,sm.perc75,125.0,sm.perc75,4.668039276253052e-05,0.0004277153222028025,0.0018978725347764895,0.008796339218104833,0.036296502158448075,0.10645985959852433,0.16778700070108693,0.20147930853313722,0.3726958992529406,0.8330834873096935,2.367662771145788,8.10026498366586,20.763852420327787,30.4437700480315,26.957766912685823,21.140013662728293,16.175762532563557,11.433186018939677,7.005920128268678,3.7793222505414175,1.955598597300725,0.929427286468918,0.43232562288207627,0.1987943178500594,0.09213248768515774,0.04338630893161609,0.02091126748455178,0.010483487661807366,0.0054109415970958015,0.002894802215061797,0.0015248026109031115,0.0008228840560508739,0.00047062725195021844,0.0002826814036416069,0.00019639037910491647,0.0001133615464869075,6.556184114677333e-05,3.837319449604312e-05,2.5140896070269417e-05,1.9259193351255098e-05,7.45422924202375e-06,5.797657852333187e-06,2.0280217200077772e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606,US National,Overall,sm.perc95,151.0,sm.perc95,5.0757587214611573e-05,0.0005377584776249425,0.002917298706215873,0.01601046538980883,0.07166153687742147,0.17692693258701075,0.22345992553441385,0.3776720474147199,0.9220330966414285,2.9337183613158553,11.979500063733612,32.83223594659552,44.57293344638522,36.27159851836478,28.45954884202317,22.26066073292965,17.566671744065935,13.824660168528263,11.12752309618629,8.79512654642843,6.7057255932502,4.561883175515532,3.6305008761049233,2.611472963984095,1.6704833803454473,1.0482279173856484,0.6516181341178717,0.40317839517901405,0.2505997889145538,0.15695608511020526,0.09936868684798439,0.06344532321072491,0.040981119004388986,0.02665358921797324,0.017467836747586955,0.011686049598409048,0.007855444112113466,0.005363541501875799,0.0036883635278269185,0.0024936677147012823,0.0017601269010680946,0.0012270054807981988,0.00083694201197389,0.0005563941392573589,0.00038327127548283145,0.0002569184512723597,0.00016510768440403613,0.00010966244079921372,6.813357995459088e-05,5.001720541352203e-05,3.985017713931727e-05,1.6983933104498792e-05,1.4217293510408174e-06
607,US National,Overall,sm.perc97p5,153.0,sm.perc97p5,5.080311987727016e-05,0.0005477408342532969,0.002996827029920442,0.01664736233341864,0.07466170231204602,0.18157998410322093,0.22784095281340289,0.39626787713447503,0.9794502601558637,3.2201416148924533,13.206269421100505,34.96438411709395,45.244226679227765,36.3122142168101,28.466794988700627,22.263207547638345,17.61150081061586,14.015477924547092,11.24650862172852,8.961744544944208,7.229691156558522,5.861971747583352,4.353548875078259,3.3856008484047897,2.3572177305035247,1.5940150464339986,1.0577462990121358,0.6945737969433514,0.45649263636271376,0.3007724396545577,0.19950732585846823,0.13278532591235392,0.08918172685720666,0.060435400840409555,0.04121194756531306,0.02821491323793811,0.019567325157361266,0.013720250168509317,0.009779055716041086,0.007043135558725107,0.005048151916312957,0.003669997868460766,0.002692765079919162,0.0019676536502055593,0.0014615714749514127,0.0010802246773159918,0.0007991475045421118,0.0005953849220200271,0.00043588820288516787,0.00032121158426449693,0.0002342992277769008,0.00018348957267364487,2.2363725806025408e-05
608,US National,Overall,sm.peak,159.0,sm.peak,5.377341362264256e-05,0.0005871747445543389,0.0033608967816275473,0.019484530453732104,0.08809699639749986,0.2004558674898611,0.24845836262190477,0.48476428209026373,1.2661916924261658,4.767872555058278,19.333943480800006,43.59429565406967,46.2741977277315,36.333488773068154,28.467928034206043,22.2694988495241,17.636762604053583,14.129228947756202,11.362669048710659,9.086180955572734,7.404523831701053,6.035153899580112,4.769615299942788,3.5436511915152415,3.17242995712747,2.7582313579671225,2.3238975362871788,1.9113970538227865,1.54760985017672,1.2373107072835603,0.9787801716247884,0.7672296280290727,0.5978332424168403,0.4649578333297997,0.36145153514825246,0.28110598602708425,0.2189400238914968,0.1711906304440823,0.13431889495342045,0.10567885960993859,0.08367022339411848,0.06666303712393847,0.053291725153300995,0.04298173469696474,0.034560839020253066,0.027899368742161902,0.022526535647476996,0.01848742878343701,0.015048168292020785,0.012263327624797935,0.010095133131379703,0.008370338296644927,0.0010564904685840515
0,US National,0-4 years,[0-0.2),0.0,[0-0.1),1.0,1.0,1.0,1.0,1.0,0.62,0.19,0.08,0.06,0.05,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.05,0.13,0.24,0.4,0.53,0.71,0.8,0.84,0.89,0.91,0.94,0.95,0.96,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,US National,0-4 years,[0.2-0.4),0.0,[0.1-0.2),0.0,0.0,0.0,0.0,0.0,0.35,0.61,0.57,0.33,0.13,0.08,0.04,0.0,0.01,0.01,0.0,0.0,0.01,0.03,0.07,0.12,0.1,0.11,0.09,0.03,0.05,0.03,0.03,0.02,0.02,0.03,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,US National,0-4 years,[0.4-0.6),0.0,[0.2-0.3),0.0,0.0,0.0,0.0,0.0,0.03,0.2,0.27,0.22,0.12,0.06,0.01,0.03,0.0,0.0,0.01,0.0,0.0,0.01,0.03,0.06,0.07,0.12,0.02,0.03,0.01,0.02,0.01,0.01,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,US National,0-4 years,[0.6-0.8),0.0,[0.3-0.4),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.16,0.14,0.03,0.05,0.02,0.02,0.0,0.0,0.01,0.04,0.06,0.02,0.05,0.06,0.03,0.01,0.03,0.03,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,US National,0-4 years,[0.8-1),0.0,[0.4-0.5),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.09,0.05,0.03,0.0,0.01,0.0,0.0,0.0,0.02,0.03,0.09,0.02,0.05,0.01,0.02,0.01,0.01,0.02,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,US National,0-4 years,[1-1.2),0.0,[0.5-0.6),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.07,0.07,0.03,0.03,0.01,0.0,0.0,0.0,0.01,0.02,0.03,0.03,0.05,0.02,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,US National,0-4 years,[1.2-1.4),0.0,[0.6-0.7),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.07,0.0,0.01,0.01,0.01,0.0,0.0,0.01,0.01,0.03,0.05,0.03,0.01,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,US National,0-4 years,[1.4-1.6),0.0,[0.7-0.8),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.08,0.05,0.02,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.02,0.04,0.01,0.0,0.01,0.01,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,US National,0-4 years,[1.6-1.8),0.0,[0.8-0.9),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.06,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.03,0.01,0.03,0.01,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,US National,0-4 years,[1.8-2),0.0,[0.9-1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.02,0.02,0.01,0.0,0.0,0.0,0.0,0.02,0.02,0.01,0.02,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,US National,0-4 years,[2-2.2),0.0,[1-1.1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.01,0.0,0.0,0.0,0.0,0.02,0.01,0.02,0.02,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,US National,0-4 years,[2.2-2.4),0.0,[1.1-1.2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.02,0.02,0.01,0.02,0.0,0.0,0.0,0.02,0.01,0.01,0.04,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,US National,0-4 years,[2.4-2.6),0.0,[1.2-1.3),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.01,0.0,0.01,0.0,0.02,0.01,0.04,0.02,0.03,0.0,0.01,0.02,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,US National,0-4 years,[2.6-2.8),0.0,[1.3-1.4),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.03,0.01,0.02,0.01,0.01,0.02,0.0,0.05,0.0,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
